# campaign: vco-tuning-range
# record_id: 20260731-175947-0a12e6c
# generated_utc: 2026-07-31T18:00:13Z
# pdk_variant: gf180mcuD
# pdk_open_pdks_hash: c6d73a35f524070e85faff4a6a9eef49553ebc2b
# pdk_root: /Users/rwalters/.volare/gf180mcuD
# model_file: libs.tech/ngspice/sm141064.ngspice (+ sm141064_mim.ngspice via mimcap_* sections)
# switches: design.ngspice defaults (sw_stat_global=0, sw_stat_mismatch=0 -> nominal skew, no Monte Carlo)
# simulator: ngspice-46
# netlist: design/vco.sch -> sim/vco-tuning-range/netlist-snapshots/20260731-175947-0a12e6c.spice
# corners: 7 bundles{typical,ff,ss,fs,sf,all-slow,all-fast} x temp{-40,27,125}C x vdd{2.97,3.30,3.63}V x band{0..7} x vctrl{0.9..2.7 in 0.3V} = 3528 points
# dut: 5-stage current-starved single-ended CMOS ring VCO (DR-001 Decision 2),
#   3-bit band select via three cascaded switched-ratio mirror stages
#   (x1.65 / x1.65^2 / x1.65^4), fine control by a source-degenerated V->I
#   converter offset by a 2*Vgs reference so I_sum ~ (Vctrl + Voff)/Rdeg.
#   Topology and sizing rationale: design/README.md.
# fosc_hz: measured at the buffered output CLK over 4 whole cycles after tsettle
# isupply_a: average current out of that instance's own VDD_VCO ammeter over
#   the measurement window (whole block: bias + ring + output buffer + decap)
# bundles: typical/ff/ss/fs/sf are MOS-only (res_typical, moscap_typical);
#   all-slow = ss+res_ss+moscap_ss ; all-fast = ff+res_ff+moscap_ff
bundle,temp_c,vdd_v,band,vctrl_v,fosc_hz,isupply_a
ss,-40,3.30,3,2.7,4.12653e+07,0.000131194
ss,-40,3.30,4,0.9,3.00037e+07,7.60296e-05
ss,-40,3.30,4,1.2,3.55753e+07,8.63887e-05
ss,-40,3.30,4,1.5,4.19216e+07,9.70083e-05
ss,-40,3.30,4,1.8,4.86919e+07,0.00011016
ss,-40,3.30,4,2.1,5.56749e+07,0.000121442
ss,-40,3.30,4,2.4,6.29592e+07,0.000133106
ss,-40,3.30,4,2.7,7.04539e+07,0.000147083
ss,-40,3.30,5,0.9,5.00663e+07,0.000105522
ss,-40,3.30,5,1.2,5.97582e+07,0.000120785
ss,-40,3.30,5,1.5,7.06288e+07,0.000138032
ss,-40,3.30,5,1.8,8.2311e+07,0.000156218
ss,-40,3.30,5,2.1,9.46537e+07,0.000174861
ss,-40,3.30,5,2.4,1.07531e+08,0.00019452
ss,-40,3.30,5,2.7,1.2058e+08,0.000214778
ss,-40,3.30,6,0.9,8.87382e+07,0.000151405
ss,-40,3.30,6,1.2,1.06329e+08,0.000175385
ss,-40,3.30,6,1.5,1.26305e+08,0.000201707
ss,-40,3.30,6,1.8,1.47521e+08,0.00022813
ss,-40,3.30,6,2.1,1.69484e+08,0.000256684
ss,-40,3.30,6,2.4,1.92222e+08,0.000284645
ss,-40,3.30,6,2.7,2.15299e+08,0.000313086
ss,-40,3.30,7,0.9,1.52077e+08,0.000228193
ss,-40,3.30,7,1.2,1.82401e+08,0.000265239
ss,-40,3.30,7,1.5,2.16063e+08,0.000305526
ss,-40,3.30,7,1.8,2.51509e+08,0.000348784
ss,-40,3.30,7,2.1,2.87226e+08,0.000390304
ss,-40,3.30,7,2.4,3.23397e+08,0.000433863
ss,-40,3.30,7,2.7,3.5944e+08,0.00047638
ss,-40,3.63,0,0.9,3690060,4.31162e-05
ss,-40,3.63,0,1.2,4317760,4.6467e-05
ss,-40,3.63,0,1.5,5011180,5.19079e-05
ss,-40,3.63,0,1.8,5737250,5.54196e-05
ss,-40,3.63,0,2.1,6475070,6.03697e-05
ss,-40,3.63,0,2.4,7234120,6.38832e-05
ss,-40,3.63,0,2.7,7985530,6.86894e-05
ss,-40,3.63,1,0.9,5904500,5.08854e-05
ss,-40,3.63,1,1.2,6911480,5.54892e-05
ss,-40,3.63,1,1.5,8033240,6.14711e-05
ss,-40,3.63,1,1.8,9208390,6.7827e-05
ss,-40,3.63,1,2.1,1.04065e+07,7.34802e-05
ss,-40,3.63,1,2.4,1.16096e+07,8.01323e-05
ss,-40,3.63,1,2.7,1.28758e+07,8.73977e-05
ss,-40,3.63,2,0.9,9892000,5.7624e-05
ss,-40,3.63,2,1.2,1.16169e+07,6.44148e-05
ss,-40,3.63,2,1.5,1.35083e+07,7.04508e-05
ss,-40,3.63,2,1.8,1.54999e+07,7.89271e-05
ss,-40,3.63,2,2.1,1.75281e+07,8.63235e-05
ss,-40,3.63,2,2.4,1.96584e+07,9.31158e-05
ss,-40,3.63,2,2.7,2.17496e+07,0.000102295
ss,-40,3.63,3,0.9,1.59494e+07,7.42804e-05
ss,-40,3.63,3,1.2,1.87452e+07,8.28795e-05
ss,-40,3.63,3,1.5,2.18807e+07,9.27423e-05
ss,-40,3.63,3,1.8,2.5199e+07,0.00010435
ss,-40,3.63,3,2.1,2.86033e+07,0.000114953
ss,-40,3.63,3,2.4,3.21167e+07,0.000127075
ss,-40,3.63,3,2.7,3.56628e+07,0.000137943
ss,-40,3.63,4,0.9,2.65218e+07,8.33928e-05
ss,-40,3.63,4,1.2,3.12974e+07,9.35994e-05
ss,-40,3.63,4,1.5,3.66152e+07,0.000104175
ss,-40,3.63,4,1.8,4.22805e+07,0.000116919
ss,-40,3.63,4,2.1,4.81132e+07,0.000129493
ss,-40,3.63,4,2.4,5.42976e+07,0.000142691
ss,-40,3.63,4,2.7,6.04443e+07,0.000155852
ss,-40,3.63,5,0.9,4.35795e+07,0.000113592
ss,-40,3.63,5,1.2,5.16632e+07,0.00012932
ss,-40,3.63,5,1.5,6.07918e+07,0.000145849
ss,-40,3.63,5,1.8,7.05002e+07,0.000164137
ss,-40,3.63,5,2.1,8.06422e+07,0.000184315
ss,-40,3.63,5,2.4,9.11631e+07,0.000202946
ss,-40,3.63,5,2.7,1.02073e+08,0.000223277
ss,-40,3.63,6,0.9,7.63112e+07,0.000159598
ss,-40,3.63,6,1.2,9.09235e+07,0.00018492
ss,-40,3.63,6,1.5,1.07588e+08,0.000211638
ss,-40,3.63,6,1.8,1.25361e+08,0.000239417
ss,-40,3.63,6,2.1,1.4406e+08,0.000268743
ss,-40,3.63,6,2.4,1.63548e+08,0.000296527
ss,-40,3.63,6,2.7,1.83964e+08,0.000328124
ss,-40,3.63,7,0.9,1.29464e+08,0.00023893
ss,-40,3.63,7,1.2,1.55211e+08,0.000277115
ss,-40,3.63,7,1.5,1.84578e+08,0.000318941
ss,-40,3.63,7,1.8,2.15718e+08,0.000361543
ss,-40,3.63,7,2.1,2.48224e+08,0.000408745
ss,-40,3.63,7,2.4,2.81684e+08,0.000453219
ss,-40,3.63,7,2.7,3.15594e+08,0.000497451
ss,27,2.97,0,0.9,4788760,4.34747e-05
ss,27,2.97,0,1.2,5669660,4.6723e-05
ss,27,2.97,0,1.5,6629600,5.20031e-05
ss,27,2.97,0,1.8,7635820,5.60269e-05
ss,27,2.97,0,2.1,8682890,6.17301e-05
ss,27,2.97,0,2.4,9771310,6.65343e-05
ss,27,2.97,0,2.7,1.08499e+07,7.18782e-05
ss,27,2.97,1,0.9,7870890,5.10089e-05
ss,27,2.97,1,1.2,9336540,5.68155e-05
ss,27,2.97,1,1.5,1.09358e+07,6.36113e-05
ss,27,2.97,1,1.8,1.26415e+07,6.95837e-05
ss,27,2.97,1,2.1,1.43935e+07,7.64101e-05
ss,27,2.97,1,2.4,1.62054e+07,8.37694e-05
ss,27,2.97,1,2.7,1.80619e+07,8.99273e-05
ss,27,2.97,2,0.9,1.33459e+07,5.83311e-05
ss,27,2.97,2,1.2,1.5854e+07,6.46689e-05
ss,27,2.97,2,1.5,1.86687e+07,7.26519e-05
ss,27,2.97,2,1.8,2.16083e+07,8.03524e-05
ss,27,2.97,2,2.1,2.46873e+07,8.84067e-05
ss,27,2.97,2,2.4,2.78709e+07,9.66995e-05
ss,27,2.97,2,2.7,3.11601e+07,0.00010514
ss,27,2.97,3,0.9,2.22877e+07,7.56979e-05
ss,27,2.97,3,1.2,2.66122e+07,8.5302e-05
ss,27,2.97,3,1.5,3.13961e+07,9.64482e-05
ss,27,2.97,3,1.8,3.65114e+07,0.000108254
ss,27,2.97,3,2.1,4.18646e+07,0.000120054
ss,27,2.97,3,2.4,4.74232e+07,0.000132543
ss,27,2.97,3,2.7,5.3077e+07,0.000144109
ss,27,2.97,4,0.9,3.87698e+07,8.33359e-05
ss,27,2.97,4,1.2,4.64532e+07,9.56554e-05
ss,27,2.97,4,1.5,5.50417e+07,0.000108087
ss,27,2.97,4,1.8,6.42269e+07,0.000120742
ss,27,2.97,4,2.1,7.37528e+07,0.000134708
ss,27,2.97,4,2.4,8.36324e+07,0.000148266
ss,27,2.97,4,2.7,9.39268e+07,0.000161478
ss,27,2.97,5,0.9,6.62947e+07,0.000116902
ss,27,2.97,5,1.2,7.96941e+07,0.000134317
ss,27,2.97,5,1.5,9.46682e+07,0.000153192
ss,27,2.97,5,1.8,1.10542e+08,0.00017326
ss,27,2.97,5,2.1,1.26957e+08,0.000194065
ss,27,2.97,5,2.4,1.43647e+08,0.000214637
ss,27,2.97,5,2.7,1.60704e+08,0.000235361
ss,27,2.97,6,0.9,1.17217e+08,0.000166703
ss,27,2.97,6,1.2,1.40586e+08,0.000193382
ss,27,2.97,6,1.5,1.66121e+08,0.000220811
ss,27,2.97,6,1.8,1.92456e+08,0.000249522
ss,27,2.97,6,2.1,2.19135e+08,0.00027902
ss,27,2.97,6,2.4,2.45773e+08,0.000308957
ss,27,2.97,6,2.7,2.72223e+08,0.000337373
ss,27,2.97,7,0.9,1.98456e+08,0.000248549
ss,27,2.97,7,1.2,2.35289e+08,0.000287857
ss,27,2.97,7,1.5,2.74367e+08,0.000331205
ss,27,2.97,7,1.8,3.13574e+08,0.000374274
ss,27,2.97,7,2.1,3.52086e+08,0.000416908
ss,27,2.97,7,2.4,3.89665e+08,0.000459186
ss,27,2.97,7,2.7,4.25827e+08,0.000501984
ss,27,3.30,0,0.9,4262900,4.62162e-05
ss,27,3.30,0,1.2,5015420,5.04146e-05
ss,27,3.30,0,1.5,5843210,5.46293e-05
ss,27,3.30,0,1.8,6704530,6.10617e-05
ss,27,3.30,0,2.1,7594230,6.49313e-05
ss,27,3.30,0,2.4,8506980,6.9782e-05
ss,27,3.30,0,2.7,9428910,7.56797e-05
ss,27,3.30,1,0.9,6913800,5.48311e-05
ss,27,3.30,1,1.2,8157120,6.12516e-05
ss,27,3.30,1,1.5,9518120,6.68732e-05
ss,27,3.30,1,1.8,1.09487e+07,7.36987e-05
ss,27,3.30,1,2.1,1.24016e+07,7.99698e-05
ss,27,3.30,1,2.4,1.39182e+07,8.69878e-05
ss,27,3.30,1,2.7,1.54568e+07,9.56304e-05
ss,27,3.30,2,0.9,1.16078e+07,6.2629e-05
ss,27,3.30,2,1.2,1.37201e+07,6.97001e-05
ss,27,3.30,2,1.5,1.60314e+07,7.7044e-05
ss,27,3.30,2,1.8,1.84952e+07,8.53679e-05
ss,27,3.30,2,2.1,2.10119e+07,9.32736e-05
ss,27,3.30,2,2.4,2.36538e+07,0.000101865
ss,27,3.30,2,2.7,2.63218e+07,0.000109583
ss,27,3.30,3,0.9,1.90737e+07,8.0614e-05
ss,27,3.30,3,1.2,2.26405e+07,9.07075e-05
ss,27,3.30,3,1.5,2.6557e+07,0.000101325
ss,27,3.30,3,1.8,3.0713e+07,0.000113629
ss,27,3.30,3,2.1,3.50645e+07,0.000126336
ss,27,3.30,3,2.4,3.95178e+07,0.000138852
ss,27,3.30,3,2.7,4.41979e+07,0.000150483
ss,27,3.30,4,0.9,3.28189e+07,8.95115e-05
ss,27,3.30,4,1.2,3.9057e+07,0.000100536
ss,27,3.30,4,1.5,4.60174e+07,0.000113488
ss,27,3.30,4,1.8,5.34319e+07,0.000127646
ss,27,3.30,4,2.1,6.12067e+07,0.000141366
ss,27,3.30,4,2.4,6.92272e+07,0.000154298
ss,27,3.30,4,2.7,7.76341e+07,0.000169193
ss,27,3.30,5,0.9,5.52312e+07,0.000124203
ss,27,3.30,5,1.2,6.61228e+07,0.000141219
ss,27,3.30,5,1.5,7.83561e+07,0.000160232
ss,27,3.30,5,1.8,9.13976e+07,0.000180134
ss,27,3.30,5,2.1,1.05094e+08,0.000200479
ss,27,3.30,5,2.4,1.19518e+08,0.000222303
ss,27,3.30,5,2.7,1.34155e+08,0.000243287
ss,27,3.30,6,0.9,9.75868e+07,0.000174704
ss,27,3.30,6,1.2,1.1742e+08,0.000201468
ss,27,3.30,6,1.5,1.39623e+08,0.000229968
ss,27,3.30,6,1.8,1.63084e+08,0.000260956
ss,27,3.30,6,2.1,1.87441e+08,0.000292049
ss,27,3.30,6,2.4,2.12073e+08,0.000323845
ss,27,3.30,6,2.7,2.37227e+08,0.000355624
ss,27,3.30,7,0.9,1.68813e+08,0.000261996
ss,27,3.30,7,1.2,2.02624e+08,0.000303556
ss,27,3.30,7,1.5,2.39456e+08,0.000348703
ss,27,3.30,7,1.8,2.77283e+08,0.000394512
ss,27,3.30,7,2.1,3.15391e+08,0.000441916
ss,27,3.30,7,2.4,3.53129e+08,0.000487096
ss,27,3.30,7,2.7,3.90195e+08,0.000534534
ss,27,3.63,0,0.9,3909130,5.0855e-05
ss,27,3.63,0,1.2,4584610,5.40454e-05
ss,27,3.63,0,1.5,5320190,5.96885e-05
ss,27,3.63,0,1.8,6089990,6.44994e-05
ss,27,3.63,0,2.1,6868860,6.92277e-05
ss,27,3.63,0,2.4,7678470,7.41083e-05
ss,27,3.63,0,2.7,8498530,7.95155e-05
ss,27,3.63,1,0.9,6286230,6.00384e-05
ss,27,3.63,1,1.2,7376760,6.52266e-05
ss,27,3.63,1,1.5,8569440,7.16259e-05
ss,27,3.63,1,1.8,9829420,7.78587e-05
ss,27,3.63,1,2.1,1.11067e+07,8.47135e-05
ss,27,3.63,1,2.4,1.24104e+07,9.12483e-05
ss,27,3.63,1,2.7,1.37326e+07,9.85799e-05
ss,27,3.63,2,0.9,1.04696e+07,6.83195e-05
ss,27,3.63,2,1.2,1.23093e+07,7.46309e-05
ss,27,3.63,2,1.5,1.43227e+07,8.18931e-05
ss,27,3.63,2,1.8,1.6458e+07,9.00811e-05
ss,27,3.63,2,2.1,1.86498e+07,9.85234e-05
ss,27,3.63,2,2.4,2.08832e+07,0.000106994
ss,27,3.63,2,2.7,2.31517e+07,0.000116097
ss,27,3.63,3,0.9,1.6997e+07,8.62557e-05
ss,27,3.63,3,1.2,2.00538e+07,9.49149e-05
ss,27,3.63,3,1.5,2.33996e+07,0.000108168
ss,27,3.63,3,1.8,2.69551e+07,0.000118525
ss,27,3.63,3,2.1,3.06335e+07,0.000131698
ss,27,3.63,3,2.4,3.44235e+07,0.000144306
ss,27,3.63,3,2.7,3.83396e+07,0.000156867
ss,27,3.63,4,0.9,2.90014e+07,9.56736e-05
ss,27,3.63,4,1.2,3.43067e+07,0.000107637
ss,27,3.63,4,1.5,4.02344e+07,0.000121429
ss,27,3.63,4,1.8,4.64437e+07,0.000134081
ss,27,3.63,4,2.1,5.29486e+07,0.000148195
ss,27,3.63,4,2.4,5.9661e+07,0.000162311
ss,27,3.63,4,2.7,6.66088e+07,0.000176821
ss,27,3.63,5,0.9,4.8083e+07,0.000130723
ss,27,3.63,5,1.2,5.7219e+07,0.000147197
ss,27,3.63,5,1.5,6.73819e+07,0.000167586
ss,27,3.63,5,1.8,7.82731e+07,0.00018992
ss,27,3.63,5,2.1,8.96934e+07,0.000209545
ss,27,3.63,5,2.4,1.01674e+08,0.000231773
ss,27,3.63,5,2.7,1.13938e+08,0.000252834
ss,27,3.63,6,0.9,8.39474e+07,0.000184291
ss,27,3.63,6,1.2,1.00559e+08,0.000211126
ss,27,3.63,6,1.5,1.1927e+08,0.000241163
ss,27,3.63,6,1.8,1.39226e+08,0.000273197
ss,27,3.63,6,2.1,1.60318e+08,0.00030395
ss,27,3.63,6,2.4,1.82122e+08,0.000334925
ss,27,3.63,6,2.7,2.04487e+08,0.000369715
ss,27,3.63,7,0.9,1.4457e+08,0.000272917
ss,27,3.63,7,1.2,1.74052e+08,0.000314885
ss,27,3.63,7,1.5,2.06901e+08,0.000363048
ss,27,3.63,7,1.8,2.41506e+08,0.000412113
ss,27,3.63,7,2.1,2.77017e+08,0.000459935
ss,27,3.63,7,2.4,3.1302e+08,0.000509308
ss,27,3.63,7,2.7,3.49004e+08,0.00055805
ss,125,2.97,0,0.9,5224330,5.83062e-05
ss,125,2.97,0,1.2,6151490,6.37702e-05
ss,125,2.97,0,1.5,7161190,6.90581e-05
ss,125,2.97,0,1.8,8208560,7.43144e-05
ss,125,2.97,0,2.1,9295330,8.0506e-05
ss,125,2.97,0,2.4,1.04315e+07,8.53756e-05
ss,125,2.97,0,2.7,1.15749e+07,9.15984e-05
ss,125,2.97,1,0.9,8610180,6.84923e-05
ss,125,2.97,1,1.2,1.01546e+07,7.55442e-05
ss,125,2.97,1,1.5,1.18488e+07,8.24025e-05
ss,125,2.97,1,1.8,1.36193e+07,8.98136e-05
ss,125,2.97,1,2.1,1.54651e+07,9.73922e-05
ss,125,2.97,1,2.4,1.73806e+07,0.000105978
ss,125,2.97,1,2.7,1.92848e+07,0.000113349
ss,125,2.97,2,0.9,1.44964e+07,7.66346e-05
ss,125,2.97,2,1.2,1.71654e+07,8.45316e-05
ss,125,2.97,2,1.5,2.01033e+07,9.32662e-05
ss,125,2.97,2,1.8,2.32013e+07,0.000101822
ss,125,2.97,2,2.1,2.64223e+07,0.000111359
ss,125,2.97,2,2.4,2.97921e+07,0.000120861
ss,125,2.97,2,2.7,3.32006e+07,0.00013
ss,125,2.97,3,0.9,2.43891e+07,9.7392e-05
ss,125,2.97,3,1.2,2.89896e+07,0.000108831
ss,125,2.97,3,1.5,3.40973e+07,0.000121621
ss,125,2.97,3,1.8,3.95175e+07,0.000134602
ss,125,2.97,3,2.1,4.52201e+07,0.00014825
ss,125,2.97,3,2.4,5.11408e+07,0.000161328
ss,125,2.97,3,2.7,5.72878e+07,0.000175626
ss,125,2.97,4,0.9,4.37339e+07,0.000109708
ss,125,2.97,4,1.2,5.22503e+07,0.000121594
ss,125,2.97,4,1.5,6.16774e+07,0.000136279
ss,125,2.97,4,1.8,7.18101e+07,0.000151333
ss,125,2.97,4,2.1,8.23043e+07,0.000166111
ss,125,2.97,4,2.4,9.32626e+07,0.000182354
ss,125,2.97,4,2.7,1.04522e+08,0.000197901
ss,125,2.97,5,0.9,7.56541e+07,0.000148247
ss,125,2.97,5,1.2,9.07388e+07,0.000169252
ss,125,2.97,5,1.5,1.07341e+08,0.000191249
ss,125,2.97,5,1.8,1.24739e+08,0.00021404
ss,125,2.97,5,2.1,1.42755e+08,0.000236727
ss,125,2.97,5,2.4,1.61031e+08,0.000259815
ss,125,2.97,5,2.7,1.7937e+08,0.000282942
ss,125,2.97,6,0.9,1.33368e+08,0.000208874
ss,125,2.97,6,1.2,1.59138e+08,0.000237223
ss,125,2.97,6,1.5,1.86693e+08,0.000269083
ss,125,2.97,6,1.8,2.14787e+08,0.000301637
ss,125,2.97,6,2.1,2.42881e+08,0.000333904
ss,125,2.97,6,2.4,2.70603e+08,0.000366981
ss,125,2.97,6,2.7,2.97651e+08,0.000397642
ss,125,2.97,7,0.9,2.25349e+08,0.000306187
ss,125,2.97,7,1.2,2.64329e+08,0.000348673
ss,125,2.97,7,1.5,3.04388e+08,0.000396349
ss,125,2.97,7,1.8,3.43648e+08,0.000444518
ss,125,2.97,7,2.1,3.81388e+08,0.000486768
ss,125,2.97,7,2.4,4.17247e+08,0.000534798
ss,125,2.97,7,2.7,4.5096e+08,0.00057964
ss,125,3.30,0,0.9,4668120,6.20604e-05
ss,125,3.30,0,1.2,5468620,6.70223e-05
ss,125,3.30,0,1.5,6343340,7.26776e-05
ss,125,3.30,0,1.8,7250060,7.85498e-05
ss,125,3.30,0,2.1,8191920,8.37526e-05
ss,125,3.30,0,2.4,9158530,8.99409e-05
ss,125,3.30,0,2.7,1.0113e+07,9.52075e-05
ss,125,3.30,1,0.9,7614760,7.27527e-05
ss,125,3.30,1,1.2,8938640,7.8567e-05
ss,125,3.30,1,1.5,1.03851e+07,8.62275e-05
ss,125,3.30,1,1.8,1.18882e+07,9.42024e-05
ss,125,3.30,1,2.1,1.3463e+07,0.000101989
ss,125,3.30,1,2.4,1.50556e+07,0.000110385
ss,125,3.30,1,2.7,1.66832e+07,0.000118338
ss,125,3.30,2,0.9,1.27034e+07,8.10074e-05
ss,125,3.30,2,1.2,1.49644e+07,8.85789e-05
ss,125,3.30,2,1.5,1.74361e+07,9.76386e-05
ss,125,3.30,2,1.8,2.00486e+07,0.000107443
ss,125,3.30,2,2.1,2.27342e+07,0.000116133
ss,125,3.30,2,2.4,2.55218e+07,0.000125435
ss,125,3.30,2,2.7,2.83935e+07,0.000135823
ss,125,3.30,3,0.9,2.10762e+07,0.000102626
ss,125,3.30,3,1.2,2.49064e+07,0.000114375
ss,125,3.30,3,1.5,2.91432e+07,0.000126672
ss,125,3.30,3,1.8,3.3583e+07,0.000140591
ss,125,3.30,3,2.1,3.82675e+07,0.000152831
ss,125,3.30,3,2.4,4.31487e+07,0.000166965
ss,125,3.30,3,2.7,4.80956e+07,0.000180555
ss,125,3.30,4,0.9,3.73396e+07,0.000114747
ss,125,3.30,4,1.2,4.43116e+07,0.000127869
ss,125,3.30,4,1.5,5.2043e+07,0.000142118
ss,125,3.30,4,1.8,6.03017e+07,0.000157591
ss,125,3.30,4,2.1,6.8898e+07,0.000172378
ss,125,3.30,4,2.4,7.78935e+07,0.000189061
ss,125,3.30,4,2.7,8.73852e+07,0.000204655
ss,125,3.30,5,0.9,6.36149e+07,0.000155587
ss,125,3.30,5,1.2,7.59932e+07,0.0001754
ss,125,3.30,5,1.5,8.97933e+07,0.00019853
ss,125,3.30,5,1.8,1.04497e+08,0.00022027
ss,125,3.30,5,2.1,1.19914e+08,0.000245627
ss,125,3.30,5,2.4,1.35868e+08,0.00026951
ss,125,3.30,5,2.7,1.52218e+08,0.000292749
ss,125,3.30,6,0.9,1.12501e+08,0.000216914
ss,125,3.30,6,1.2,1.34958e+08,0.000248893
ss,125,3.30,6,1.5,1.59568e+08,0.000279925
ss,125,3.30,6,1.8,1.85307e+08,0.00031601
ss,125,3.30,6,2.1,2.11643e+08,0.0003483
ss,125,3.30,6,2.4,2.38179e+08,0.000382917
ss,125,3.30,6,2.7,2.6472e+08,0.000417546
ss,125,3.30,7,0.9,1.95552e+08,0.000321765
ss,125,3.30,7,1.2,2.32558e+08,0.000366873
ss,125,3.30,7,1.5,2.71674e+08,0.000417036
ss,125,3.30,7,1.8,3.11012e+08,0.000464933
ss,125,3.30,7,2.1,3.4973e+08,0.000515935
ss,125,3.30,7,2.4,3.87468e+08,0.000564058
ss,125,3.30,7,2.7,4.23605e+08,0.000614554
ss,125,3.63,0,0.9,4278220,6.62934e-05
ss,125,3.63,0,1.2,5002480,7.12671e-05
ss,125,3.63,0,1.5,5777690,7.74549e-05
ss,125,3.63,0,1.8,6584770,8.26755e-05
ss,125,3.63,0,2.1,7418620,8.85402e-05
ss,125,3.63,0,2.4,8261800,9.36516e-05
ss,125,3.63,0,2.7,9111140,9.94373e-05
ss,125,3.63,1,0.9,6920170,7.80473e-05
ss,125,3.63,1,1.2,8094050,8.45281e-05
ss,125,3.63,1,1.5,9365560,9.16709e-05
ss,125,3.63,1,1.8,1.06963e+07,9.90254e-05
ss,125,3.63,1,2.1,1.2063e+07,0.000107685
ss,125,3.63,1,2.4,1.34448e+07,0.000113683
ss,125,3.63,1,2.7,1.48743e+07,0.000122478
ss,125,3.63,2,0.9,1.14678e+07,8.65277e-05
ss,125,3.63,2,1.2,1.34508e+07,9.41918e-05
ss,125,3.63,2,1.5,1.56036e+07,0.000103011
ss,125,3.63,2,1.8,1.78679e+07,0.000113095
ss,125,3.63,2,2.1,2.01953e+07,0.000120908
ss,125,3.63,2,2.4,2.26131e+07,0.000130548
ss,125,3.63,2,2.7,2.5087e+07,0.000140693
ss,125,3.63,3,0.9,1.88097e+07,0.000108033
ss,125,3.63,3,1.2,2.21308e+07,0.000119716
ss,125,3.63,3,1.5,2.57695e+07,0.000133306
ss,125,3.63,3,1.8,2.95981e+07,0.000147047
ss,125,3.63,3,2.1,3.35749e+07,0.000159339
ss,125,3.63,3,2.4,3.76884e+07,0.000173747
ss,125,3.63,3,2.7,4.18999e+07,0.000188876
ss,125,3.63,4,0.9,3.30687e+07,0.000121174
ss,125,3.63,4,1.2,3.90014e+07,0.000134462
ss,125,3.63,4,1.5,4.55812e+07,0.000148811
ss,125,3.63,4,1.8,5.25319e+07,0.000164898
ss,125,3.63,4,2.1,5.98196e+07,0.000179878
ss,125,3.63,4,2.4,6.73394e+07,0.000196511
ss,125,3.63,4,2.7,7.5209e+07,0.000212168
ss,125,3.63,5,0.9,5.54787e+07,0.000163024
ss,125,3.63,5,1.2,6.58974e+07,0.000183928
ss,125,3.63,5,1.5,7.74337e+07,0.000205184
ss,125,3.63,5,1.8,8.98237e+07,0.000230551
ss,125,3.63,5,2.1,1.02869e+08,0.000253331
ss,125,3.63,5,2.4,1.1641e+08,0.000278044
ss,125,3.63,5,2.7,1.30511e+08,0.000303016
ss,125,3.63,6,0.9,9.72038e+07,0.000223869
ss,125,3.63,6,1.2,1.16353e+08,0.000256804
ss,125,3.63,6,1.5,1.3766e+08,0.000288932
ss,125,3.63,6,1.8,1.60248e+08,0.000326738
ss,125,3.63,6,2.1,1.83874e+08,0.000362414
ss,125,3.63,6,2.4,2.08031e+08,0.000398173
ss,125,3.63,6,2.7,2.32593e+08,0.000434274
ss,125,3.63,7,0.9,1.69797e+08,0.000331758
ss,125,3.63,7,1.2,2.03271e+08,0.000381003
ss,125,3.63,7,1.5,2.39557e+08,0.000434478
ss,125,3.63,7,1.8,2.76921e+08,0.00048542
ss,125,3.63,7,2.1,3.14613e+08,0.000541244
ss,125,3.63,7,2.4,3.5204e+08,0.00059504
ss,125,3.63,7,2.7,3.88791e+08,0.000644757
typical,-40,2.97,0,0.9,4218750,3.73518e-05
typical,-40,2.97,0,1.2,5061420,4.15497e-05
typical,-40,2.97,0,1.5,5952980,4.56046e-05
typical,-40,2.97,0,1.8,6881900,4.98934e-05
typical,-40,2.97,0,2.1,7840720,5.51812e-05
typical,-40,2.97,0,2.4,8797330,5.93315e-05
typical,-40,2.97,0,2.7,9786170,6.5914e-05
typical,-40,2.97,1,0.9,6841340,4.55569e-05
typical,-40,2.97,1,1.2,8216780,5.03086e-05
typical,-40,2.97,1,1.5,9683910,5.6257e-05
typical,-40,2.97,1,1.8,1.12098e+07,6.23169e-05
typical,-40,2.97,1,2.1,1.27806e+07,6.97732e-05
typical,-40,2.97,1,2.4,1.43606e+07,7.62521e-05
typical,-40,2.97,1,2.7,1.59989e+07,8.13977e-05
typical,-40,2.97,2,0.9,1.15916e+07,5.07769e-05
typical,-40,2.97,2,1.2,1.39308e+07,5.77194e-05
typical,-40,2.97,2,1.5,1.64436e+07,6.52901e-05
typical,-40,2.97,2,1.8,1.90766e+07,7.2228e-05
typical,-40,2.97,2,2.1,2.17467e+07,8.00191e-05
typical,-40,2.97,2,2.4,2.45645e+07,8.85805e-05
typical,-40,2.97,2,2.7,2.74661e+07,9.51907e-05
typical,-40,2.97,3,0.9,1.89559e+07,6.69487e-05
typical,-40,2.97,3,1.2,2.28533e+07,7.63893e-05
typical,-40,2.97,3,1.5,2.70848e+07,8.71172e-05
typical,-40,2.97,3,1.8,3.15343e+07,9.75352e-05
typical,-40,2.97,3,2.1,3.61712e+07,0.000107349
typical,-40,2.97,3,2.4,4.08222e+07,0.000120419
typical,-40,2.97,3,2.7,4.58404e+07,0.000132247
typical,-40,2.97,4,0.9,3.17462e+07,7.28917e-05
