bundle,temp_c,vdd_v,band,vctrl_v,fosc_hz,kvco_hz_per_v,kvco_over_f_per_v,isupply_a,inside_v1_band
sf,-40,3.30,2,1.80,1.64561e+07,7269833,0.44177,7.97933e-05,1
sf,-40,3.30,2,2.10,1.86776e+07,7430000,0.3978,8.71873e-05,1
sf,-40,3.30,2,2.40,2.09141e+07,7676833,0.36706,9.49113e-05,1
sf,-40,3.30,2,2.70,2.32837e+07,7898667,0.33924,0.000102963,1
sf,-40,3.30,3,0.90,1.67886e+07,1.0227e+07,0.60916,7.48415e-05,1
sf,-40,3.30,3,1.20,1.98567e+07,1.0805e+07,0.54415,8.49582e-05,1
sf,-40,3.30,3,1.50,2.32716e+07,1.155117e+07,0.49636,9.5231e-05,1
sf,-40,3.30,3,1.80,2.67874e+07,1.20205e+07,0.44874,0.000105749,1
sf,-40,3.30,3,2.10,3.04839e+07,1.247883e+07,0.40936,0.000115972,1
sf,-40,3.30,3,2.40,3.42747e+07,1.264883e+07,0.36904,0.000127306,1
sf,-40,3.30,3,2.70,3.80732e+07,1.266167e+07,0.33256,0.000139191,1
sf,-40,3.30,4,0.90,2.78912e+07,1.736433e+07,0.62257,8.39547e-05,1
sf,-40,3.30,4,1.20,3.31005e+07,1.8356e+07,0.55455,9.48825e-05,1
sf,-40,3.30,4,1.50,3.89048e+07,1.970517e+07,0.5065,0.000106167,1
sf,-40,3.30,4,1.80,4.49236e+07,2.077e+07,0.46234,0.000117497,1
sf,-40,3.30,4,2.10,5.13668e+07,2.14505e+07,0.41759,0.000131331,1
sf,-40,3.30,4,2.40,5.77939e+07,2.18895e+07,0.37875,0.000142255,1
sf,-40,3.30,4,2.70,6.45005e+07,2.235533e+07,0.34659,0.000156368,1
sf,-40,3.30,5,0.90,4.58633e+07,2.9387e+07,0.64075,0.000114167,1
sf,-40,3.30,5,1.20,5.46794e+07,3.110567e+07,0.56887,0.000129912,1
sf,-40,3.30,5,1.50,6.45267e+07,3.393933e+07,0.52597,0.000148677,1
sf,-40,3.30,5,1.80,7.5043e+07,3.57785e+07,0.47677,0.000166081,1
sf,-40,3.30,5,2.10,8.59938e+07,3.722033e+07,0.43283,0.00018401,1
sf,-40,3.30,5,2.40,9.73752e+07,3.854533e+07,0.39584,0.000204601,1
sf,-40,3.30,5,2.70,1.09121e+08,3.915267e+07,0.3588,0.000223273,1
sf,-40,3.30,6,0.90,8.02136e+07,5.334467e+07,0.66503,0.000158824,1
sf,-40,3.30,6,1.20,9.6217e+07,5.682233e+07,0.59056,0.00018485,1
sf,-40,3.30,6,1.50,1.14307e+08,6.215833e+07,0.54378,0.000210737,1
sf,-40,3.30,6,1.80,1.33512e+08,6.435167e+07,0.48199,0.000240297,1
sf,-40,3.30,6,2.10,1.52918e+08,6.939e+07,0.45377,0.000268289,1
sf,-40,3.30,6,2.40,1.75146e+08,7.375833e+07,0.42112,0.000298561,1
sf,-40,3.30,6,2.70,1.97173e+08,7.342333e+07,0.37238,0.000327048,1
sf,-40,3.30,7,0.90,1.36333e+08,9.521e+07,0.69836,0.00023711,1
sf,-40,3.30,7,1.20,1.64896e+08,1.014483e+08,0.61523,0.00027697,1
sf,-40,3.30,7,1.50,1.97202e+08,1.112017e+08,0.5639,0.000319722,1
sf,-40,3.30,7,1.80,2.31617e+08,1.175183e+08,0.50738,0.000363337,0
sf,-40,3.30,7,2.10,2.67713e+08,1.221983e+08,0.45645,0.00040975,0
sf,-40,3.30,7,2.40,3.04936e+08,1.243867e+08,0.40791,0.00045461,0
sf,-40,3.30,7,2.70,3.42345e+08,1.246967e+08,0.36424,0.000499852,0
sf,-40,3.63,0,0.90,3624970,2077833,0.5732,4.97976e-05,0
sf,-40,3.63,0,1.20,4248320,2180433,0.51325,5.323e-05,0
sf,-40,3.63,0,1.50,4933230,2325033,0.4713,5.8511e-05,0
sf,-40,3.63,0,1.80,5643340,2375100,0.42087,6.20309e-05,0
sf,-40,3.63,0,2.10,6358290,2412883,0.37949,6.73354e-05,0
sf,-40,3.63,0,2.40,7091070,2446483,0.34501,7.18592e-05,0
sf,-40,3.63,0,2.70,7826180,2450367,0.3131,7.52469e-05,0
sf,-40,3.63,1,0.90,5753330,3345900,0.58156,5.72051e-05,0
sf,-40,3.63,1,1.20,6757100,3514883,0.52018,6.17377e-05,0
sf,-40,3.63,1,1.50,7862260,3706817,0.47147,6.79953e-05,0
sf,-40,3.63,1,1.80,8981190,3803900,0.42354,7.48739e-05,0
sf,-40,3.63,1,2.10,1.01446e+07,3928350,0.38724,8.42146e-05,1
sf,-40,3.63,1,2.40,1.13382e+07,3974667,0.35056,8.74319e-05,1
sf,-40,3.63,1,2.70,1.25294e+07,3970667,0.31691,9.46726e-05,1
sf,-40,3.63,2,0.90,9613780,5618733,0.58445,6.53461e-05,0
sf,-40,3.63,2,1.20,1.12994e+07,5852200,0.51792,7.0465e-05,1
sf,-40,3.63,2,1.50,1.31251e+07,6216500,0.47363,7.91935e-05,1
sf,-40,3.63,2,1.80,1.50293e+07,6438667,0.42841,8.757e-05,1
sf,-40,3.63,2,2.10,1.69883e+07,6601167,0.38857,9.57302e-05,1
sf,-40,3.63,2,2.40,1.899e+07,6626500,0.34895,0.000101772,1
sf,-40,3.63,2,2.70,2.09642e+07,6580667,0.3139,0.000110208,1
sf,-40,3.63,3,0.90,1.53408e+07,9115000,0.59417,8.25816e-05,1
sf,-40,3.63,3,1.20,1.80753e+07,9541667,0.52788,9.22833e-05,1
sf,-40,3.63,3,1.50,2.10658e+07,1.019533e+07,0.48398,0.000102258,1
sf,-40,3.63,3,1.80,2.41925e+07,1.061717e+07,0.43886,0.000113342,1
sf,-40,3.63,3,2.10,2.74361e+07,1.0813e+07,0.39412,0.0001246,1
sf,-40,3.63,3,2.40,3.06803e+07,1.0901e+07,0.35531,0.00013718,1
sf,-40,3.63,3,2.70,3.39767e+07,1.0988e+07,0.3234,0.000148079,1
sf,-40,3.63,4,0.90,2.53761e+07,1.535067e+07,0.60493,9.22527e-05,1
sf,-40,3.63,4,1.20,2.99813e+07,1.61095e+07,0.53732,0.000102517,1
sf,-40,3.63,4,1.50,3.50418e+07,1.730633e+07,0.49388,0.000115982,1
sf,-40,3.63,4,1.80,4.03651e+07,1.804933e+07,0.44715,0.000128028,1
sf,-40,3.63,4,2.10,4.58714e+07,1.860733e+07,0.40564,0.000141315,1
sf,-40,3.63,4,2.40,5.15295e+07,1.8834e+07,0.3655,0.000153031,1
sf,-40,3.63,4,2.70,5.71718e+07,1.880767e+07,0.32897,0.000166519,1
sf,-40,3.63,5,0.90,4.11802e+07,2.555167e+07,0.62048,0.000121787,1
sf,-40,3.63,5,1.20,4.88457e+07,2.6942e+07,0.55157,0.000140198,1
sf,-40,3.63,5,1.50,5.73454e+07,2.900283e+07,0.50576,0.000157807,1
sf,-40,3.63,5,1.80,6.62474e+07,3.049183e+07,0.46027,0.000178488,1
sf,-40,3.63,5,2.10,7.56405e+07,3.16955e+07,0.41903,0.000197538,1
sf,-40,3.63,5,2.40,8.52647e+07,3.2588e+07,0.3822,0.000216343,1
sf,-40,3.63,5,2.70,9.51933e+07,3.309533e+07,0.34766,0.000237143,1
sf,-40,3.63,6,0.90,7.12333e+07,4.541767e+07,0.63759,0.000172565,1
sf,-40,3.63,6,1.20,8.48586e+07,4.83595e+07,0.56988,0.000197099,1
sf,-40,3.63,6,1.50,1.00249e+08,5.2499e+07,0.52369,0.000223495,1
sf,-40,3.63,6,1.80,1.16358e+08,5.5595e+07,0.47779,0.0002537,1
sf,-40,3.63,6,2.10,1.33606e+08,5.808167e+07,0.43472,0.000282608,1
sf,-40,3.63,6,2.40,1.51207e+08,6.026e+07,0.39853,0.000313798,1
sf,-40,3.63,6,2.70,1.69762e+08,6.185e+07,0.36433,0.000344763,1
sf,-40,3.63,7,0.90,1.19052e+08,7.986e+07,0.6708,0.00025139,1
sf,-40,3.63,7,1.20,1.4301e+08,8.511667e+07,0.59518,0.000290036,1
sf,-40,3.63,7,1.50,1.70122e+08,9.092e+07,0.53444,0.000333935,1
sf,-40,3.63,7,1.80,1.97562e+08,9.935833e+07,0.50292,0.000379613,1
sf,-40,3.63,7,2.10,2.29737e+08,1.073683e+08,0.46735,0.000425441,0
sf,-40,3.63,7,2.40,2.61983e+08,1.0887e+08,0.41556,0.000473507,0
sf,-40,3.63,7,2.70,2.95059e+08,1.102533e+08,0.37367,0.000521401,0
sf,27,2.97,0,0.90,4487100,2762367,0.61562,4.60724e-05,0
sf,27,2.97,0,1.20,5315810,2878083,0.54142,5.15325e-05,0
sf,27,2.97,0,1.50,6213950,3050983,0.49099,5.66072e-05,0
sf,27,2.97,0,1.80,7146400,3151633,0.44101,6.06182e-05,0
sf,27,2.97,0,2.10,8104930,3252583,0.40131,6.59463e-05,0
sf,27,2.97,0,2.40,9097950,3301950,0.36293,7.08195e-05,0
sf,27,2.97,0,2.70,1.00861e+07,3293833,0.32657,7.63561e-05,1
sf,27,2.97,1,0.90,7297150,4528667,0.62061,5.55501e-05,0
sf,27,2.97,1,1.20,8655750,4708917,0.54402,6.13914e-05,0
sf,27,2.97,1,1.50,1.01225e+07,5039750,0.49788,6.73267e-05,1
sf,27,2.97,1,1.80,1.16796e+07,5256000,0.45002,7.39269e-05,1
sf,27,2.97,1,2.10,1.32761e+07,5370167,0.4045,8.1537e-05,1
sf,27,2.97,1,2.40,1.49017e+07,5448333,0.36562,8.89388e-05,1
sf,27,2.97,1,2.70,1.65451e+07,5478000,0.3311,9.52397e-05,1
sf,27,2.97,2,0.90,1.22373e+07,7681667,0.62773,6.20976e-05,1
sf,27,2.97,2,1.20,1.45418e+07,8065167,0.55462,6.97024e-05,1
sf,27,2.97,2,1.50,1.70764e+07,8627500,0.50523,7.82789e-05,1
sf,27,2.97,2,1.80,1.97183e+07,8998833,0.45637,8.56102e-05,1
sf,27,2.97,2,2.10,2.24757e+07,9290333,0.41335,9.39132e-05,1
sf,27,2.97,2,2.40,2.52925e+07,9505500,0.37582,0.0001025,1
sf,27,2.97,2,2.70,2.8179e+07,9621667,0.34145,0.00011064,1
sf,27,2.97,3,0.90,2.01463e+07,1.291433e+07,0.64103,8.01813e-05,1
sf,27,2.97,3,1.20,2.40206e+07,1.356783e+07,0.56484,9.14479e-05,1
sf,27,2.97,3,1.50,2.8287e+07,1.4627e+07,0.51709,0.000102548,1
sf,27,2.97,3,1.80,3.27968e+07,1.5318e+07,0.46706,0.000114143,1
sf,27,2.97,3,2.10,3.74778e+07,1.5859e+07,0.42316,0.000126327,1
sf,27,2.97,3,2.40,4.23122e+07,1.635317e+07,0.38649,0.000138602,1
sf,27,2.97,3,2.70,4.72897e+07,1.659167e+07,0.35085,0.000150915,1
sf,27,2.97,4,0.90,3.46222e+07,2.282467e+07,0.65925,8.85098e-05,1
sf,27,2.97,4,1.20,4.14696e+07,2.3952e+07,0.57758,0.000101183,1
sf,27,2.97,4,1.50,4.89934e+07,2.595033e+07,0.52967,0.000113201,1
sf,27,2.97,4,1.80,5.70398e+07,2.7366e+07,0.47977,0.000127043,1
sf,27,2.97,4,2.10,6.5413e+07,2.878817e+07,0.4401,0.000142065,1
sf,27,2.97,4,2.40,7.43127e+07,2.984117e+07,0.40156,0.000154931,1
sf,27,2.97,4,2.70,8.33177e+07,3.001667e+07,0.36027,0.000170616,1
sf,27,2.97,5,0.90,5.835e+07,3.981667e+07,0.68238,0.00012191,1
sf,27,2.97,5,1.20,7.0295e+07,4.224517e+07,0.60097,0.000140454,1
sf,27,2.97,5,1.50,8.36971e+07,4.613067e+07,0.55116,0.000160239,1
sf,27,2.97,5,1.80,9.79734e+07,4.897483e+07,0.49988,0.000180356,1
sf,27,2.97,5,2.10,1.13082e+08,5.150267e+07,0.45545,0.00020185,1
sf,27,2.97,5,2.40,1.28875e+08,5.326833e+07,0.41333,0.000222798,1
sf,27,2.97,5,2.70,1.45043e+08,5.389333e+07,0.37157,0.000244813,1
sf,27,2.97,6,0.90,1.03273e+08,7.363667e+07,0.71303,0.000172561,1
sf,27,2.97,6,1.20,1.25364e+08,7.786833e+07,0.62114,0.000201694,1
sf,27,2.97,6,1.50,1.49994e+08,8.4705e+07,0.56472,0.000230783,1
sf,27,2.97,6,1.80,1.76187e+08,8.908167e+07,0.50561,0.000261425,1
sf,27,2.97,6,2.10,2.03443e+08,9.162167e+07,0.45036,0.000292732,0
sf,27,2.97,6,2.40,2.3116e+08,9.337e+07,0.40392,0.000323,0
sf,27,2.97,6,2.70,2.59465e+08,9.435e+07,0.36363,0.000355493,0
sf,27,2.97,7,0.90,1.80305e+08,1.282567e+08,0.71133,0.000259071,1
sf,27,2.97,7,1.20,2.18782e+08,1.339483e+08,0.61225,0.000301493,0
sf,27,2.97,7,1.50,2.60674e+08,1.4189e+08,0.54432,0.000348101,0
sf,27,2.97,7,1.80,3.03916e+08,1.446917e+08,0.47609,0.000394244,0
sf,27,2.97,7,2.10,3.47489e+08,1.448917e+08,0.41697,0.000442435,0
sf,27,2.97,7,2.40,3.90851e+08,1.432667e+08,0.36655,0.000490389,0
sf,27,2.97,7,2.70,4.33449e+08,1.419933e+08,0.32759,0.000536458,0
sf,27,3.30,0,0.90,4083080,2447567,0.59944,5.0342e-05,0
sf,27,3.30,0,1.20,4817350,2554417,0.53025,5.55242e-05,0
sf,27,3.30,0,1.50,5615730,2694850,0.47988,6.0653e-05,0
sf,27,3.30,0,1.80,6434260,2777517,0.43168,6.48884e-05,0
sf,27,3.30,0,2.10,7282240,2841450,0.39019,7.07711e-05,0
sf,27,3.30,0,2.40,8139130,2883783,0.35431,7.57608e-05,0
sf,27,3.30,0,2.70,9012510,2911267,0.32303,8.15037e-05,0
sf,27,3.30,1,0.90,6577840,3964700,0.60274,6.00509e-05,0
sf,27,3.30,1,1.20,7767250,4155400,0.53499,6.64448e-05,0
sf,27,3.30,1,1.50,9071080,4411917,0.48637,7.28389e-05,0
sf,27,3.30,1,1.80,1.04144e+07,4515700,0.4336,7.90834e-05,1
sf,27,3.30,1,2.10,1.17805e+07,4646333,0.39441,8.61793e-05,1
sf,27,3.30,1,2.40,1.32022e+07,4762500,0.36074,9.33247e-05,1
sf,27,3.30,1,2.70,1.4638e+07,4786000,0.32696,0.000101567,1
sf,27,3.30,2,0.90,1.09546e+07,6708000,0.61235,6.76495e-05,1
sf,27,3.30,2,1.20,1.2967e+07,6986833,0.53882,7.49883e-05,1
sf,27,3.30,2,1.50,1.51467e+07,7430667,0.49058,8.43686e-05,1
sf,27,3.30,2,1.80,1.74254e+07,7682833,0.4409,9.05221e-05,1
sf,27,3.30,2,2.10,1.97564e+07,7939500,0.40187,9.94961e-05,1
sf,27,3.30,2,2.40,2.21891e+07,8236167,0.37118,0.000108776,1
sf,27,3.30,2,2.70,2.46981e+07,8363333,0.33862,0.000116351,1
sf,27,3.30,3,0.90,1.78195e+07,1.110633e+07,0.62327,8.59694e-05,1
sf,27,3.30,3,1.20,2.11514e+07,1.16355e+07,0.55011,9.73733e-05,1
sf,27,3.30,3,1.50,2.48008e+07,1.246333e+07,0.50254,0.000108677,1
sf,27,3.30,3,1.80,2.86294e+07,1.289367e+07,0.45036,0.000120485,1
sf,27,3.30,3,2.10,3.2537e+07,1.338883e+07,0.4115,0.000133613,1
sf,27,3.30,3,2.40,3.66627e+07,1.385383e+07,0.37787,0.000145038,1
sf,27,3.30,3,2.70,4.08493e+07,1.395533e+07,0.34163,0.000157429,1
sf,27,3.30,4,0.90,3.03864e+07,1.924633e+07,0.63339,9.6143e-05,1
sf,27,3.30,4,1.20,3.61603e+07,2.0188e+07,0.55829,0.000107925,1
sf,27,3.30,4,1.50,4.24992e+07,2.181183e+07,0.51323,0.000121217,1
sf,27,3.30,4,1.80,4.92474e+07,2.28935e+07,0.46487,0.000134618,1
sf,27,3.30,4,2.10,5.62353e+07,2.368967e+07,0.42126,0.000149605,1
sf,27,3.30,4,2.40,6.34612e+07,2.4569e+07,0.38715,0.000162228,1
sf,27,3.30,4,2.70,7.09767e+07,2.505167e+07,0.35296,0.000177268,1
sf,27,3.30,5,0.90,5.0414e+07,3.3071e+07,0.65599,0.000130226,1
sf,27,3.30,5,1.20,6.03353e+07,3.48865e+07,0.57821,0.000149596,1
sf,27,3.30,5,1.50,7.13459e+07,3.784367e+07,0.53043,0.000168061,1
sf,27,3.30,5,1.80,8.30415e+07,3.993567e+07,0.48091,0.000188825,1
sf,27,3.30,5,2.10,9.53073e+07,4.177417e+07,0.43831,0.00021193,1
sf,27,3.30,5,2.40,1.08106e+08,4.36195e+07,0.40349,0.000232857,1
sf,27,3.30,5,2.70,1.21479e+08,4.457667e+07,0.36695,0.000254553,1
sf,27,3.30,6,0.90,8.79389e+07,6.040033e+07,0.68684,0.00018341,1
sf,27,3.30,6,1.20,1.06059e+08,6.400683e+07,0.6035,0.000209618,1
sf,27,3.30,6,1.50,1.26343e+08,7.012833e+07,0.55506,0.0002398,1
sf,27,3.30,6,1.80,1.48136e+08,7.442667e+07,0.50242,0.000272034,1
sf,27,3.30,6,2.10,1.70999e+08,7.773167e+07,0.45457,0.000305178,1
sf,27,3.30,6,2.40,1.94775e+08,8.076e+07,0.41463,0.000337222,1
sf,27,3.30,6,2.70,2.19455e+08,8.226667e+07,0.37487,0.00037099,0
sf,27,3.30,7,0.90,1.51904e+08,1.0863e+08,0.71512,0.000270914,1
sf,27,3.30,7,1.20,1.84493e+08,1.148533e+08,0.62253,0.00031555,1
sf,27,3.30,7,1.50,2.20816e+08,1.244867e+08,0.56376,0.000364005,0
sf,27,3.30,7,1.80,2.59185e+08,1.300817e+08,0.50189,0.000411732,0
sf,27,3.30,7,2.10,2.98865e+08,1.3344e+08,0.44649,0.000462508,0
sf,27,3.30,7,2.40,3.39249e+08,1.349417e+08,0.39777,0.000513133,0
sf,27,3.30,7,2.70,3.7983e+08,1.3527e+08,0.35613,0.000561754,0
sf,27,3.63,0,0.90,3813850,2225833,0.58362,5.69331e-05,0
sf,27,3.63,0,1.20,4481600,2310167,0.51548,6.01583e-05,0
sf,27,3.63,0,1.50,5199950,2430017,0.46732,6.47056e-05,0
sf,27,3.63,0,1.80,5939610,2511983,0.42292,7.32027e-05,0
sf,27,3.63,0,2.10,6707140,2565867,0.38256,7.59002e-05,0
sf,27,3.63,0,2.40,7479130,2580117,0.34498,8.08202e-05,0
sf,27,3.63,0,2.70,8255210,2586933,0.31337,8.60482e-05,0
sf,27,3.63,1,0.90,6094210,3574700,0.58657,6.58351e-05,0
sf,27,3.63,1,1.20,7166620,3725400,0.51983,7.32213e-05,0
sf,27,3.63,1,1.50,8329450,3922067,0.47087,7.90688e-05,0
sf,27,3.63,1,1.80,9519860,4067250,0.42724,8.63366e-05,0
sf,27,3.63,1,2.10,1.07698e+07,4175900,0.38774,9.16005e-05,1
sf,27,3.63,1,2.40,1.20254e+07,4243167,0.35285,0.000100439,1
sf,27,3.63,1,2.70,1.33157e+07,4301000,0.323,0.000109328,1
sf,27,3.63,2,0.90,1.00881e+07,6019333,0.59668,7.42167e-05,1
sf,27,3.63,2,1.20,1.18939e+07,6246500,0.52519,8.31704e-05,1
sf,27,3.63,2,1.50,1.3836e+07,6596000,0.47673,8.97001e-05,1
sf,27,3.63,2,1.80,1.58515e+07,6842833,0.43168,9.93527e-05,1
sf,27,3.63,2,2.10,1.79417e+07,7045833,0.39271,0.000105619,1
sf,27,3.63,2,2.40,2.0079e+07,7098167,0.35351,0.000115972,1
sf,27,3.63,2,2.70,2.22006e+07,7072000,0.31855,0.000124782,1
sf,27,3.63,3,0.90,1.62477e+07,9820000,0.60439,9.32508e-05,1
sf,27,3.63,3,1.20,1.91937e+07,1.0256e+07,0.53434,0.000104306,1
sf,27,3.63,3,1.50,2.24013e+07,1.090383e+07,0.48675,0.000115631,1
sf,27,3.63,3,1.80,2.5736e+07,1.135933e+07,0.44138,0.000126991,1
sf,27,3.63,3,2.10,2.92169e+07,1.1642e+07,0.39847,0.000140779,1
sf,27,3.63,3,2.40,3.27212e+07,1.188433e+07,0.3632,0.000154007,1
sf,27,3.63,3,2.70,3.63475e+07,1.208767e+07,0.33256,0.000166095,1
sf,27,3.63,4,0.90,2.75837e+07,1.693267e+07,0.61386,0.00010339,1
sf,27,3.63,4,1.20,3.26635e+07,1.76815e+07,0.54132,0.000116623,1
sf,27,3.63,4,1.50,3.81926e+07,1.890117e+07,0.49489,0.000130095,1
sf,27,3.63,4,1.80,4.40042e+07,1.986133e+07,0.45135,0.000143871,1
sf,27,3.63,4,2.10,5.01094e+07,2.0527e+07,0.40964,0.000158445,1
sf,27,3.63,4,2.40,5.63204e+07,2.100867e+07,0.37302,0.000173343,1
sf,27,3.63,4,2.70,6.27146e+07,2.1314e+07,0.33986,0.00018769,1
sf,27,3.63,5,0.90,4.51445e+07,2.868567e+07,0.63542,0.000138695,1
sf,27,3.63,5,1.20,5.37502e+07,3.0082e+07,0.55966,0.000159009,1
sf,27,3.63,5,1.50,6.31937e+07,3.236067e+07,0.51209,0.000177667,1
sf,27,3.63,5,1.80,7.31666e+07,3.409083e+07,0.46593,0.000199608,1
sf,27,3.63,5,2.10,8.36482e+07,3.5325e+07,0.4223,0.00022075,1
sf,27,3.63,5,2.40,9.43616e+07,3.6978e+07,0.39188,0.000242778,1
sf,27,3.63,5,2.70,1.05835e+08,3.824467e+07,0.36136,0.00026591,1
sf,27,3.63,6,0.90,7.78948e+07,5.1374e+07,0.65953,0.000194585,1
sf,27,3.63,6,1.20,9.3307e+07,5.4222e+07,0.58111,0.000220858,1
sf,27,3.63,6,1.50,1.10428e+08,5.914833e+07,0.53563,0.000252619,1
sf,27,3.63,6,1.80,1.28796e+08,6.266667e+07,0.48656,0.000286135,1
sf,27,3.63,6,2.10,1.48028e+08,6.585e+07,0.44485,0.000318105,1
sf,27,3.63,6,2.40,1.68306e+08,6.908333e+07,0.41046,0.000352857,1
sf,27,3.63,6,2.70,1.89478e+08,7.057333e+07,0.37246,0.0003855,1
sf,27,3.63,7,0.90,1.32328e+08,9.192e+07,0.69464,0.000284319,1
sf,27,3.63,7,1.20,1.59904e+08,9.753833e+07,0.60998,0.000329322,1
sf,27,3.63,7,1.50,1.90851e+08,1.068967e+08,0.56011,0.00037744,1
sf,27,3.63,7,1.80,2.24042e+08,1.133283e+08,0.50584,0.000429741,0
sf,27,3.63,7,2.10,2.58848e+08,1.177833e+08,0.45503,0.000480386,0
sf,27,3.63,7,2.40,2.94712e+08,1.214983e+08,0.41226,0.000533181,0
sf,27,3.63,7,2.70,3.31747e+08,1.2345e+08,0.37212,0.000587887,0
sf,125,2.97,0,0.90,4872060,2930000,0.60139,6.26045e-05,0
sf,125,2.97,0,1.20,5751060,3025317,0.52605,6.75233e-05,0
sf,125,2.97,0,1.50,6687250,3190050,0.47703,7.37585e-05,0
sf,125,2.97,0,1.80,7665090,3313617,0.4323,7.77673e-05,0
sf,125,2.97,0,2.10,8675420,3412017,0.3933,8.37426e-05,0
sf,125,2.97,0,2.40,9712300,3457300,0.35597,8.98544e-05,0
sf,125,2.97,0,2.70,1.07498e+07,3458333,0.32171,9.63479e-05,1
sf,125,2.97,1,0.90,7968790,4820867,0.60497,7.23179e-05,0
sf,125,2.97,1,1.20,9415050,4998017,0.53085,7.95017e-05,0
sf,125,2.97,1,1.50,1.09676e+07,5319250,0.485,8.70292e-05,1
sf,125,2.97,1,1.80,1.26066e+07,5533833,0.43896,9.36495e-05,1
sf,125,2.97,1,2.10,1.42879e+07,5639667,0.39472,0.000102082,1
sf,125,2.97,1,2.40,1.59904e+07,5794333,0.36236,0.000110087,1
sf,125,2.97,1,2.70,1.77645e+07,5913667,0.33289,0.000117815,1
sf,125,2.97,2,0.90,1.3289e+07,8191333,0.6164,8.06648e-05,1
sf,125,2.97,2,1.20,1.57464e+07,8550333,0.543,8.87922e-05,1
sf,125,2.97,2,1.50,1.84192e+07,9117667,0.49501,9.7869e-05,1
sf,125,2.97,2,1.80,2.1217e+07,9498833,0.4477,0.000106808,1
sf,125,2.97,2,2.10,2.41185e+07,9855833,0.40864,0.00011574,1
sf,125,2.97,2,2.40,2.71305e+07,1.013583e+07,0.3736,0.000125841,1
sf,125,2.97,2,2.70,3.02e+07,1.023167e+07,0.3388,0.00013479,1
sf,125,2.97,3,0.90,2.20839e+07,1.3901e+07,0.62946,0.000101785,1
sf,125,2.97,3,1.20,2.62542e+07,1.455333e+07,0.55432,0.000113936,1
sf,125,2.97,3,1.50,3.08159e+07,1.56095e+07,0.50654,0.000126232,1
sf,125,2.97,3,1.80,3.56199e+07,1.638783e+07,0.46008,0.000139411,1
sf,125,2.97,3,2.10,4.06486e+07,1.701017e+07,0.41847,0.000154052,1
sf,125,2.97,3,2.40,4.5826e+07,1.776883e+07,0.38775,0.00016805,1
sf,125,2.97,3,2.70,5.13099e+07,1.827967e+07,0.35626,0.000181444,1
sf,125,2.97,4,0.90,3.9127e+07,2.529933e+07,0.6466,0.000113635,1
sf,125,2.97,4,1.20,4.67168e+07,2.659117e+07,0.5692,0.000126967,1
sf,125,2.97,4,1.50,5.50817e+07,2.88265e+07,0.52334,0.000142215,1
sf,125,2.97,4,1.80,6.40127e+07,3.050917e+07,0.47661,0.000156221,1
sf,125,2.97,4,2.10,7.33872e+07,3.190083e+07,0.43469,0.000172619,1
sf,125,2.97,4,2.40,8.31532e+07,3.307033e+07,0.3977,0.000188969,1
sf,125,2.97,4,2.70,9.32294e+07,3.358733e+07,0.36027,0.000205324,1
sf,125,2.97,5,0.90,6.67315e+07,4.5196e+07,0.67728,0.000153807,1
sf,125,2.97,5,1.20,8.02903e+07,4.765683e+07,0.59356,0.000176125,1
sf,125,2.97,5,1.50,9.53256e+07,5.185117e+07,0.54394,0.000197646,1
sf,125,2.97,5,1.80,1.11401e+08,5.498067e+07,0.49354,0.000221749,1
sf,125,2.97,5,2.10,1.28314e+08,5.757667e+07,0.44872,0.000244402,1
sf,125,2.97,5,2.40,1.45947e+08,5.955e+07,0.40802,0.000270238,1
sf,125,2.97,5,2.70,1.64044e+08,6.032333e+07,0.36773,0.000295059,1
sf,125,2.97,6,0.90,1.1835e+08,8.302e+07,0.70148,0.000214367,1
sf,125,2.97,6,1.20,1.43256e+08,8.713e+07,0.60821,0.000244693,1
sf,125,2.97,6,1.50,1.70628e+08,9.353e+07,0.54815,0.000281398,1
sf,125,2.97,6,1.80,1.99374e+08,9.71e+07,0.48702,0.000313739,1
sf,125,2.97,6,2.10,2.28888e+08,9.919e+07,0.43336,0.000348917,0
sf,125,2.97,6,2.40,2.58888e+08,1.000183e+08,0.38634,0.00038599,0
sf,125,2.97,6,2.70,2.88899e+08,1.000367e+08,0.34627,0.000421525,0
sf,125,2.97,7,0.90,2.08132e+08,1.406067e+08,0.67556,0.000317851,0
sf,125,2.97,7,1.20,2.50314e+08,1.44655e+08,0.57789,0.000367905,0
sf,125,2.97,7,1.50,2.94925e+08,1.492883e+08,0.50619,0.000416012,0
sf,125,2.97,7,1.80,3.39887e+08,1.48995e+08,0.43837,0.000468412,0
sf,125,2.97,7,2.10,3.84322e+08,1.4563e+08,0.37893,0.000520183,0
sf,125,2.97,7,2.40,4.27265e+08,1.402633e+08,0.32828,0.000571856,0
sf,125,2.97,7,2.70,4.6848e+08,1.373833e+08,0.29325,0.000620045,0
sf,125,3.30,0,0.90,4440190,2580300,0.58112,6.74363e-05,0
sf,125,3.30,0,1.20,5214280,2674850,0.51299,7.15796e-05,0
sf,125,3.30,0,1.50,6045100,2842150,0.47016,7.67528e-05,0
sf,125,3.30,0,1.80,6919570,2931717,0.42368,8.28473e-05,0
sf,125,3.30,0,2.10,7804130,2983200,0.38226,8.81252e-05,0
sf,125,3.30,0,2.40,8709490,3046050,0.34974,9.39229e-05,0
