corner,temp_c,vdd,trim,corner_id,twin_r,twin_f,verdict
all-slow,-40.0,2.97,c5,all-slow_-40c_2.97v_c5,1.38332e-09,1.37665e-09,PASS
all-slow,-40.0,2.97,c6,all-slow_-40c_2.97v_c6,1.43307e-09,1.424e-09,PASS
all-slow,-40.0,2.97,c7,all-slow_-40c_2.97v_c7,1.48731e-09,1.47682e-09,PASS
all-slow,-40.0,2.97,c8,all-slow_-40c_2.97v_c8,1.53528e-09,1.52281e-09,PASS
all-slow,-40.0,2.97,c9,all-slow_-40c_2.97v_c9,1.58997e-09,1.57649e-09,PASS
all-slow,-40.0,2.97,c10,all-slow_-40c_2.97v_c10,1.64094e-09,1.62575e-09,PASS
all-slow,-40.0,2.97,c11,all-slow_-40c_2.97v_c11,1.69598e-09,1.68017e-09,PASS
all-slow,-40.0,2.97,c12,all-slow_-40c_2.97v_c12,1.74502e-09,1.72751e-09,PASS
all-slow,-40.0,2.97,c13,all-slow_-40c_2.97v_c13,1.80034e-09,1.78253e-09,PASS
all-slow,-40.0,2.97,c14,all-slow_-40c_2.97v_c14,1.85209e-09,1.83323e-09,PASS
all-slow,-40.0,2.97,c15,all-slow_-40c_2.97v_c15,1.90762e-09,1.88872e-09,PASS
all-slow,-40.0,3.3,c0,all-slow_-40c_3.30v_c0,1.04887e-09,1.04565e-09,PASS
all-slow,-40.0,3.3,c1,all-slow_-40c_3.30v_c1,1.09702e-09,1.09166e-09,PASS
all-slow,-40.0,3.3,c2,all-slow_-40c_3.30v_c2,1.14184e-09,1.13394e-09,PASS
all-slow,-40.0,3.3,c3,all-slow_-40c_3.30v_c3,1.19102e-09,1.18135e-09,PASS
all-slow,-40.0,3.3,c4,all-slow_-40c_3.30v_c4,1.23478e-09,1.22271e-09,PASS
all-slow,-40.0,3.3,c5,all-slow_-40c_3.30v_c5,1.28471e-09,1.27127e-09,PASS
all-slow,-40.0,3.3,c6,all-slow_-40c_3.30v_c6,1.33139e-09,1.31606e-09,PASS
all-slow,-40.0,3.3,c7,all-slow_-40c_3.30v_c7,1.38184e-09,1.36551e-09,PASS
all-slow,-40.0,3.3,c8,all-slow_-40c_3.30v_c8,1.42691e-09,1.40928e-09,PASS
all-slow,-40.0,3.3,c9,all-slow_-40c_3.30v_c9,1.47773e-09,1.45941e-09,PASS
all-slow,-40.0,3.3,c10,all-slow_-40c_3.30v_c10,1.52544e-09,1.50592e-09,PASS
all-slow,-40.0,3.3,c11,all-slow_-40c_3.30v_c11,1.57655e-09,1.55654e-09,PASS
all-slow,-40.0,3.3,c12,all-slow_-40c_3.30v_c12,1.62262e-09,1.6015e-09,PASS
all-slow,-40.0,3.3,c13,all-slow_-40c_3.30v_c13,1.67396e-09,1.65248e-09,PASS
all-slow,-40.0,3.3,c14,all-slow_-40c_3.30v_c14,1.72233e-09,1.70006e-09,PASS
all-slow,-40.0,3.3,c15,all-slow_-40c_3.30v_c15,1.77384e-09,1.75124e-09,PASS
all-slow,-40.0,3.63,c0,all-slow_-40c_3.63v_c0,9.87606e-10,9.78845e-10,PASS
all-slow,-40.0,3.63,c1,all-slow_-40c_3.63v_c1,1.03323e-09,1.02261e-09,PASS
all-slow,-40.0,3.63,c2,all-slow_-40c_3.63v_c2,1.07594e-09,1.06311e-09,PASS
all-slow,-40.0,3.63,c3,all-slow_-40c_3.63v_c3,1.12246e-09,1.10814e-09,PASS
all-slow,-40.0,3.63,c4,all-slow_-40c_3.63v_c4,1.16424e-09,1.14794e-09,PASS
all-slow,-40.0,3.63,c5,all-slow_-40c_3.63v_c5,1.21142e-09,1.19396e-09,PASS
all-slow,-40.0,3.63,c6,all-slow_-40c_3.63v_c6,1.25577e-09,1.23678e-09,PASS
all-slow,-40.0,3.63,c7,all-slow_-40c_3.63v_c7,1.30339e-09,1.2835e-09,PASS
all-slow,-40.0,3.63,c8,all-slow_-40c_3.63v_c8,1.34622e-09,1.32539e-09,PASS
all-slow,-40.0,3.63,c9,all-slow_-40c_3.63v_c9,1.39415e-09,1.37259e-09,PASS
all-slow,-40.0,3.63,c10,all-slow_-40c_3.63v_c10,1.4394e-09,1.41679e-09,PASS
all-slow,-40.0,3.63,c11,all-slow_-40c_3.63v_c11,1.48758e-09,1.46429e-09,PASS
all-slow,-40.0,3.63,c12,all-slow_-40c_3.63v_c12,1.53138e-09,1.50714e-09,PASS
all-slow,-40.0,3.63,c13,all-slow_-40c_3.63v_c13,1.57976e-09,1.55487e-09,PASS
all-slow,-40.0,3.63,c14,all-slow_-40c_3.63v_c14,1.62557e-09,1.59983e-09,PASS
all-slow,-40.0,3.63,c15,all-slow_-40c_3.63v_c15,1.6741e-09,1.64769e-09,PASS
all-slow,27.0,2.97,c0,all-slow_27c_2.97v_c0,1.29021e-09,1.29397e-09,PASS
all-slow,27.0,2.97,c1,all-slow_27c_2.97v_c1,1.34921e-09,1.35021e-09,PASS
all-slow,27.0,2.97,c2,all-slow_27c_2.97v_c2,1.40403e-09,1.40185e-09,PASS
all-slow,27.0,2.97,c3,all-slow_27c_2.97v_c3,1.46436e-09,1.45981e-09,PASS
all-slow,27.0,2.97,c4,all-slow_27c_2.97v_c4,1.51749e-09,1.50996e-09,PASS
all-slow,27.0,2.97,c5,all-slow_27c_2.97v_c5,1.57881e-09,1.56936e-09,PASS
all-slow,27.0,2.97,c6,all-slow_27c_2.97v_c6,1.63598e-09,1.62404e-09,PASS
all-slow,27.0,2.97,c7,all-slow_27c_2.97v_c7,1.69802e-09,1.68464e-09,PASS
all-slow,27.0,2.97,c8,all-slow_27c_2.97v_c8,1.75238e-09,1.73732e-09,PASS
all-slow,27.0,2.97,c9,all-slow_27c_2.97v_c9,1.81494e-09,1.79886e-09,PASS
all-slow,27.0,2.97,c10,all-slow_27c_2.97v_c10,1.87348e-09,1.85574e-09,PASS
all-slow,27.0,2.97,c11,all-slow_27c_2.97v_c11,1.93646e-09,1.91807e-09,PASS
all-slow,27.0,2.97,c12,all-slow_27c_2.97v_c12,1.99258e-09,1.97267e-09,PASS
all-slow,27.0,2.97,c13,all-slow_27c_2.97v_c13,2.0559e-09,2.03562e-09,PASS
all-slow,27.0,2.97,c14,all-slow_27c_2.97v_c14,2.11533e-09,2.09405e-09,PASS
all-slow,27.0,2.97,c15,all-slow_27c_2.97v_c15,2.17891e-09,2.15744e-09,PASS
all-slow,27.0,3.3,c0,all-slow_27c_3.30v_c0,1.1937e-09,1.18882e-09,PASS
all-slow,27.0,3.3,c1,all-slow_27c_3.30v_c1,1.24861e-09,1.24137e-09,PASS
all-slow,27.0,3.3,c2,all-slow_27c_3.30v_c2,1.2999e-09,1.28991e-09,PASS
all-slow,27.0,3.3,c3,all-slow_27c_3.30v_c3,1.35598e-09,1.34403e-09,PASS
all-slow,27.0,3.3,c4,all-slow_27c_3.30v_c4,1.40583e-09,1.39142e-09,PASS
all-slow,27.0,3.3,c5,all-slow_27c_3.30v_c5,1.46277e-09,1.44682e-09,PASS
all-slow,27.0,3.3,c6,all-slow_27c_3.30v_c6,1.51616e-09,1.49822e-09,PASS
all-slow,27.0,3.3,c7,all-slow_27c_3.30v_c7,1.57371e-09,1.55462e-09,PASS
all-slow,27.0,3.3,c8,all-slow_27c_3.30v_c8,1.62458e-09,1.60434e-09,PASS
all-slow,27.0,3.3,c9,all-slow_27c_3.30v_c9,1.68258e-09,1.66148e-09,PASS
all-slow,27.0,3.3,c10,all-slow_27c_3.30v_c10,1.73715e-09,1.71475e-09,PASS
all-slow,27.0,3.3,c11,all-slow_27c_3.30v_c11,1.79549e-09,1.77244e-09,PASS
all-slow,27.0,3.3,c12,all-slow_27c_3.30v_c12,1.84798e-09,1.8238e-09,PASS
all-slow,27.0,3.3,c13,all-slow_27c_3.30v_c13,1.90661e-09,1.88188e-09,PASS
all-slow,27.0,3.3,c14,all-slow_27c_3.30v_c14,1.96194e-09,1.93631e-09,PASS
all-slow,27.0,3.3,c15,all-slow_27c_3.30v_c15,2.02078e-09,1.99465e-09,PASS
all-slow,27.0,3.63,c0,all-slow_27c_3.63v_c0,1.12137e-09,1.111e-09,PASS
all-slow,27.0,3.63,c1,all-slow_27c_3.63v_c1,1.1732e-09,1.16077e-09,PASS
all-slow,27.0,3.63,c2,all-slow_27c_3.63v_c2,1.22185e-09,1.20702e-09,PASS
all-slow,27.0,3.63,c3,all-slow_27c_3.63v_c3,1.27472e-09,1.25821e-09,PASS
all-slow,27.0,3.63,c4,all-slow_27c_3.63v_c4,1.32209e-09,1.30351e-09,PASS
all-slow,27.0,3.63,c5,all-slow_27c_3.63v_c5,1.37573e-09,1.35581e-09,PASS
all-slow,27.0,3.63,c6,all-slow_27c_3.63v_c6,1.42625e-09,1.40465e-09,PASS
all-slow,27.0,3.63,c7,all-slow_27c_3.63v_c7,1.48042e-09,1.45776e-09,PASS
all-slow,27.0,3.63,c8,all-slow_27c_3.63v_c8,1.52861e-09,1.50503e-09,PASS
all-slow,27.0,3.63,c9,all-slow_27c_3.63v_c9,1.58317e-09,1.5587e-09,PASS
all-slow,27.0,3.63,c10,all-slow_27c_3.63v_c10,1.63473e-09,1.60907e-09,PASS
all-slow,27.0,3.63,c11,all-slow_27c_3.63v_c11,1.68959e-09,1.66312e-09,PASS
all-slow,27.0,3.63,c12,all-slow_27c_3.63v_c12,1.7393e-09,1.71179e-09,PASS
all-slow,27.0,3.63,c13,all-slow_27c_3.63v_c13,1.79441e-09,1.76613e-09,PASS
all-slow,27.0,3.63,c14,all-slow_27c_3.63v_c14,1.84663e-09,1.81739e-09,PASS
all-slow,27.0,3.63,c15,all-slow_27c_3.63v_c15,1.90193e-09,1.87191e-09,PASS
all-slow,125.0,2.97,c0,all-slow_125c_2.97v_c0,1.51942e-09,1.51387e-09,PASS
all-slow,125.0,2.97,c1,all-slow_125c_2.97v_c1,1.58916e-09,1.58043e-09,PASS
all-slow,125.0,2.97,c2,all-slow_125c_2.97v_c2,1.65459e-09,1.64227e-09,PASS
all-slow,125.0,2.97,c3,all-slow_125c_2.97v_c3,1.72589e-09,1.71083e-09,PASS
all-slow,125.0,2.97,c4,all-slow_125c_2.97v_c4,1.78901e-09,1.77083e-09,PASS
all-slow,125.0,2.97,c5,all-slow_125c_2.97v_c5,1.86146e-09,1.84104e-09,PASS
all-slow,125.0,2.97,c6,all-slow_125c_2.97v_c6,1.92957e-09,1.90645e-09,PASS
all-slow,125.0,2.97,c7,all-slow_125c_2.97v_c7,2.00288e-09,1.978e-09,PASS
all-slow,125.0,2.97,c8,all-slow_125c_2.97v_c8,2.06646e-09,2.0402e-09,PASS
all-slow,125.0,2.97,c9,all-slow_125c_2.97v_c9,2.14038e-09,2.11277e-09,PASS
all-slow,125.0,2.97,c10,all-slow_125c_2.97v_c10,2.21005e-09,2.18059e-09,PASS
all-slow,125.0,2.97,c11,all-slow_125c_2.97v_c11,2.28448e-09,2.25397e-09,PASS
all-slow,125.0,2.97,c12,all-slow_125c_2.97v_c12,2.35096e-09,2.31895e-09,PASS
all-slow,125.0,2.97,c13,all-slow_125c_2.97v_c13,2.4258e-09,2.39294e-09,PASS
all-slow,125.0,2.97,c14,all-slow_125c_2.97v_c14,2.4965e-09,2.46237e-09,PASS
all-slow,125.0,2.97,c15,all-slow_125c_2.97v_c15,2.57166e-09,2.53681e-09,PASS
all-slow,125.0,3.3,c0,all-slow_125c_3.30v_c0,1.40413e-09,1.39161e-09,PASS
all-slow,125.0,3.3,c1,all-slow_125c_3.30v_c1,1.46881e-09,1.45356e-09,PASS
all-slow,125.0,3.3,c2,all-slow_125c_3.30v_c2,1.52971e-09,1.51138e-09,PASS
all-slow,125.0,3.3,c3,all-slow_125c_3.30v_c3,1.59578e-09,1.57514e-09,PASS
all-slow,125.0,3.3,c4,all-slow_125c_3.30v_c4,1.65469e-09,1.63145e-09,PASS
all-slow,125.0,3.3,c5,all-slow_125c_3.30v_c5,1.72178e-09,1.69666e-09,PASS
all-slow,125.0,3.3,c6,all-slow_125c_3.30v_c6,1.78509e-09,1.75772e-09,PASS
all-slow,125.0,3.3,c7,all-slow_125c_3.30v_c7,1.85293e-09,1.82403e-09,PASS
all-slow,125.0,3.3,c8,all-slow_125c_3.30v_c8,1.91226e-09,1.88226e-09,PASS
all-slow,125.0,3.3,c9,all-slow_125c_3.30v_c9,1.98064e-09,1.94938e-09,PASS
all-slow,125.0,3.3,c10,all-slow_125c_3.30v_c10,2.04533e-09,2.01247e-09,PASS
all-slow,125.0,3.3,c11,all-slow_125c_3.30v_c11,2.11415e-09,2.0802e-09,PASS
all-slow,125.0,3.3,c12,all-slow_125c_3.30v_c12,2.17608e-09,2.14082e-09,PASS
all-slow,125.0,3.3,c13,all-slow_125c_3.30v_c13,2.24526e-09,2.20901e-09,PASS
all-slow,125.0,3.3,c14,all-slow_125c_3.30v_c14,2.31085e-09,2.27335e-09,PASS
all-slow,125.0,3.3,c15,all-slow_125c_3.30v_c15,2.3803e-09,2.34185e-09,PASS
all-slow,125.0,3.63,c0,all-slow_125c_3.63v_c0,1.31591e-09,1.29905e-09,PASS
all-slow,125.0,3.63,c1,all-slow_125c_3.63v_c1,1.37674e-09,1.35747e-09,PASS
all-slow,125.0,3.63,c2,all-slow_125c_3.63v_c2,1.43417e-09,1.41223e-09,PASS
all-slow,125.0,3.63,c3,all-slow_125c_3.63v_c3,1.49624e-09,1.47227e-09,PASS
all-slow,125.0,3.63,c4,all-slow_125c_3.63v_c4,1.55189e-09,1.52571e-09,PASS
all-slow,125.0,3.63,c5,all-slow_125c_3.63v_c5,1.61489e-09,1.58702e-09,PASS
all-slow,125.0,3.63,c6,all-slow_125c_3.63v_c6,1.67451e-09,1.6447e-09,PASS
all-slow,125.0,3.63,c7,all-slow_125c_3.63v_c7,1.73818e-09,1.70693e-09,PASS
all-slow,125.0,3.63,c8,all-slow_125c_3.63v_c8,1.79418e-09,1.76195e-09,PASS
all-slow,125.0,3.63,c9,all-slow_125c_3.63v_c9,1.85833e-09,1.82484e-09,PASS
all-slow,125.0,3.63,c10,all-slow_125c_3.63v_c10,1.91919e-09,1.88422e-09,PASS
all-slow,125.0,3.63,c11,all-slow_125c_3.63v_c11,1.98373e-09,1.94758e-09,PASS
all-slow,125.0,3.63,c12,all-slow_125c_3.63v_c12,2.04213e-09,2.00474e-09,PASS
all-slow,125.0,3.63,c13,all-slow_125c_3.63v_c13,2.10698e-09,2.06847e-09,PASS
all-slow,125.0,3.63,c14,all-slow_125c_3.63v_c14,2.16865e-09,2.12886e-09,PASS
all-slow,125.0,3.63,c15,all-slow_125c_3.63v_c15,2.23374e-09,2.19284e-09,PASS
all-fast,-40.0,2.97,c0,all-fast_-40c_2.97v_c0,8.47459e-10,8.43524e-10,PASS
all-fast,-40.0,2.97,c1,all-fast_-40c_2.97v_c1,8.87345e-10,8.82041e-10,PASS
all-fast,-40.0,2.97,c2,all-fast_-40c_2.97v_c2,9.22866e-10,9.15946e-10,PASS
all-fast,-40.0,2.97,c3,all-fast_-40c_2.97v_c3,9.63481e-10,9.55483e-10,PASS
all-fast,-40.0,2.97,c4,all-fast_-40c_2.97v_c4,9.96222e-10,9.86798e-10,PASS
all-fast,-40.0,2.97,c5,all-fast_-40c_2.97v_c5,1.03737e-09,1.02711e-09,PASS
all-fast,-40.0,2.97,c6,all-fast_-40c_2.97v_c6,1.07417e-09,1.06283e-09,PASS
all-fast,-40.0,2.97,c7,all-fast_-40c_2.97v_c7,1.11569e-09,1.10368e-09,PASS
all-fast,-40.0,2.97,c8,all-fast_-40c_2.97v_c8,1.14741e-09,1.13479e-09,PASS
all-fast,-40.0,2.97,c9,all-fast_-40c_2.97v_c9,1.18919e-09,1.17601e-09,PASS
all-fast,-40.0,2.97,c10,all-fast_-40c_2.97v_c10,1.2267e-09,1.21278e-09,PASS
all-fast,-40.0,2.97,c11,all-fast_-40c_2.97v_c11,1.26869e-09,1.25424e-09,PASS
all-fast,-40.0,2.97,c12,all-fast_-40c_2.97v_c12,1.30302e-09,1.28788e-09,PASS
all-fast,-40.0,2.97,c13,all-fast_-40c_2.97v_c13,1.34518e-09,1.32953e-09,PASS
all-fast,-40.0,2.97,c14,all-fast_-40c_2.97v_c14,1.38316e-09,1.3669e-09,PASS
all-fast,-40.0,2.97,c15,all-fast_-40c_2.97v_c15,1.42545e-09,1.40867e-09,PASS
all-fast,-40.0,3.3,c0,all-fast_-40c_3.30v_c0,8.01842e-10,7.94433e-10,PASS
all-fast,-40.0,3.3,c1,all-fast_-40c_3.30v_c1,8.3974e-10,8.31113e-10,PASS
all-fast,-40.0,3.3,c2,all-fast_-40c_3.30v_c2,8.73683e-10,8.63671e-10,PASS
all-fast,-40.0,3.3,c3,all-fast_-40c_3.30v_c3,9.12226e-10,9.01225e-10,PASS
all-fast,-40.0,3.3,c4,all-fast_-40c_3.30v_c4,9.43583e-10,9.31404e-10,PASS
all-fast,-40.0,3.3,c5,all-fast_-40c_3.30v_c5,9.82593e-10,9.69592e-10,PASS
all-fast,-40.0,3.3,c6,all-fast_-40c_3.30v_c6,1.01768e-09,1.00371e-09,PASS
all-fast,-40.0,3.3,c7,all-fast_-40c_3.30v_c7,1.05701e-09,1.04232e-09,PASS
all-fast,-40.0,3.3,c8,all-fast_-40c_3.30v_c8,1.08727e-09,1.07202e-09,PASS
all-fast,-40.0,3.3,c9,all-fast_-40c_3.30v_c9,1.12683e-09,1.1109e-09,PASS
all-fast,-40.0,3.3,c10,all-fast_-40c_3.30v_c10,1.16255e-09,1.14584e-09,PASS
all-fast,-40.0,3.3,c11,all-fast_-40c_3.30v_c11,1.2023e-09,1.18492e-09,PASS
all-fast,-40.0,3.3,c12,all-fast_-40c_3.30v_c12,1.23506e-09,1.21699e-09,PASS
all-fast,-40.0,3.3,c13,all-fast_-40c_3.30v_c13,1.27497e-09,1.25622e-09,PASS
all-fast,-40.0,3.3,c14,all-fast_-40c_3.30v_c14,1.31108e-09,1.29164e-09,PASS
all-fast,-40.0,3.3,c15,all-fast_-40c_3.30v_c15,1.3511e-09,1.33098e-09,PASS
all-fast,-40.0,3.63,c0,all-fast_-40c_3.63v_c0,7.67073e-10,7.57592e-10,PASS
all-fast,-40.0,3.63,c1,all-fast_-40c_3.63v_c1,8.03456e-10,7.9287e-10,PASS
all-fast,-40.0,3.63,c2,all-fast_-40c_3.63v_c2,8.36187e-10,8.24381e-10,PASS
all-fast,-40.0,3.63,c3,all-fast_-40c_3.63v_c3,8.73153e-10,8.60411e-10,PASS
all-fast,-40.0,3.63,c4,all-fast_-40c_3.63v_c4,9.03435e-10,8.89678e-10,PASS
all-fast,-40.0,3.63,c5,all-fast_-40c_3.63v_c5,9.40821e-10,9.26233e-10,PASS
all-fast,-40.0,3.63,c6,all-fast_-40c_3.63v_c6,9.74585e-10,9.59093e-10,PASS
all-fast,-40.0,3.63,c7,all-fast_-40c_3.63v_c7,1.01226e-09,9.95996e-10,PASS
all-fast,-40.0,3.63,c8,all-fast_-40c_3.63v_c8,1.04138e-09,1.02457e-09,PASS
all-fast,-40.0,3.63,c9,all-fast_-40c_3.63v_c9,1.07927e-09,1.0617e-09,PASS
all-fast,-40.0,3.63,c10,all-fast_-40c_3.63v_c10,1.1136e-09,1.09524e-09,PASS
all-fast,-40.0,3.63,c11,all-fast_-40c_3.63v_c11,1.15166e-09,1.13254e-09,PASS
all-fast,-40.0,3.63,c12,all-fast_-40c_3.63v_c12,1.18321e-09,1.16339e-09,PASS
all-fast,-40.0,3.63,c13,all-fast_-40c_3.63v_c13,1.22141e-09,1.20083e-09,PASS
all-fast,-40.0,3.63,c14,all-fast_-40c_3.63v_c14,1.2561e-09,1.23478e-09,PASS
all-fast,-40.0,3.63,c15,all-fast_-40c_3.63v_c15,1.2944e-09,1.27232e-09,PASS
all-fast,27.0,2.97,c0,all-fast_27c_2.97v_c0,9.62851e-10,9.57108e-10,PASS
all-fast,27.0,2.97,c1,all-fast_27c_2.97v_c1,1.00829e-09,1.00101e-09,PASS
all-fast,27.0,2.97,c2,all-fast_27c_2.97v_c2,1.04889e-09,1.03986e-09,PASS
all-fast,27.0,2.97,c3,all-fast_27c_2.97v_c3,1.09518e-09,1.0849e-09,PASS
all-fast,27.0,2.97,c4,all-fast_27c_2.97v_c4,1.13242e-09,1.12065e-09,PASS
all-fast,27.0,2.97,c5,all-fast_27c_2.97v_c5,1.17932e-09,1.16656e-09,PASS
all-fast,27.0,2.97,c6,all-fast_27c_2.97v_c6,1.22138e-09,1.20741e-09,PASS
all-fast,27.0,2.97,c7,all-fast_27c_2.97v_c7,1.26872e-09,1.25394e-09,PASS
all-fast,27.0,2.97,c8,all-fast_27c_2.97v_c8,1.3044e-09,1.28902e-09,PASS
all-fast,27.0,2.97,c9,all-fast_27c_2.97v_c9,1.35205e-09,1.33596e-09,PASS
all-fast,27.0,2.97,c10,all-fast_27c_2.97v_c10,1.39494e-09,1.37797e-09,PASS
all-fast,27.0,2.97,c11,all-fast_27c_2.97v_c11,1.44285e-09,1.42522e-09,PASS
all-fast,27.0,2.97,c12,all-fast_27c_2.97v_c12,1.48191e-09,1.46351e-09,PASS
all-fast,27.0,2.97,c13,all-fast_27c_2.97v_c13,1.53002e-09,1.511e-09,PASS
all-fast,27.0,2.97,c14,all-fast_27c_2.97v_c14,1.57345e-09,1.5537e-09,PASS
all-fast,27.0,2.97,c15,all-fast_27c_2.97v_c15,1.62172e-09,1.60134e-09,PASS
all-fast,27.0,3.3,c0,all-fast_27c_3.30v_c0,9.0843e-10,8.9952e-10,PASS
all-fast,27.0,3.3,c1,all-fast_27c_3.30v_c1,9.51448e-10,9.41168e-10,PASS
all-fast,27.0,3.3,c2,all-fast_27c_3.30v_c2,9.90051e-10,9.78263e-10,PASS
all-fast,27.0,3.3,c3,all-fast_27c_3.30v_c3,1.03383e-09,1.02091e-09,PASS
all-fast,27.0,3.3,c4,all-fast_27c_3.30v_c4,1.06932e-09,1.05515e-09,PASS
all-fast,27.0,3.3,c5,all-fast_27c_3.30v_c5,1.11364e-09,1.09852e-09,PASS
all-fast,27.0,3.3,c6,all-fast_27c_3.30v_c6,1.15356e-09,1.13735e-09,PASS
all-fast,27.0,3.3,c7,all-fast_27c_3.30v_c7,1.19828e-09,1.18122e-09,PASS
all-fast,27.0,3.3,c8,all-fast_27c_3.30v_c8,1.2322e-09,1.21459e-09,PASS
all-fast,27.0,3.3,c9,all-fast_27c_3.30v_c9,1.2772e-09,1.25879e-09,PASS
all-fast,27.0,3.3,c10,all-fast_27c_3.30v_c10,1.31786e-09,1.29857e-09,PASS
all-fast,27.0,3.3,c11,all-fast_27c_3.30v_c11,1.36308e-09,1.34303e-09,PASS
all-fast,27.0,3.3,c12,all-fast_27c_3.30v_c12,1.40021e-09,1.37939e-09,PASS
all-fast,27.0,3.3,c13,all-fast_27c_3.30v_c13,1.44562e-09,1.42404e-09,PASS
all-fast,27.0,3.3,c14,all-fast_27c_3.30v_c14,1.48676e-09,1.46439e-09,PASS
all-fast,27.0,3.3,c15,all-fast_27c_3.30v_c15,1.5323e-09,1.50918e-09,PASS
all-fast,27.0,3.63,c0,all-fast_27c_3.63v_c0,8.66409e-10,8.55643e-10,PASS
all-fast,27.0,3.63,c1,all-fast_27c_3.63v_c1,9.07564e-10,8.95563e-10,PASS
all-fast,27.0,3.63,c2,all-fast_27c_3.63v_c2,9.44621e-10,9.31295e-10,PASS
all-fast,27.0,3.63,c3,all-fast_27c_3.63v_c3,9.86464e-10,9.72082e-10,PASS
all-fast,27.0,3.63,c4,all-fast_27c_3.63v_c4,1.02058e-09,1.00512e-09,PASS
all-fast,27.0,3.63,c5,all-fast_27c_3.63v_c5,1.06293e-09,1.04653e-09,PASS
all-fast,27.0,3.63,c6,all-fast_27c_3.63v_c6,1.10119e-09,1.08379e-09,PASS
all-fast,27.0,3.63,c7,all-fast_27c_3.63v_c7,1.14389e-09,1.12562e-09,PASS
all-fast,27.0,3.63,c8,all-fast_27c_3.63v_c8,1.17643e-09,1.15761e-09,PASS
all-fast,27.0,3.63,c9,all-fast_27c_3.63v_c9,1.21939e-09,1.19972e-09,PASS
all-fast,27.0,3.63,c10,all-fast_27c_3.63v_c10,1.25833e-09,1.2378e-09,PASS
all-fast,27.0,3.63,c11,all-fast_27c_3.63v_c11,1.30149e-09,1.28012e-09,PASS
all-fast,27.0,3.63,c12,all-fast_27c_3.63v_c12,1.33711e-09,1.31499e-09,PASS
all-fast,27.0,3.63,c13,all-fast_27c_3.63v_c13,1.38044e-09,1.35749e-09,PASS
all-fast,27.0,3.63,c14,all-fast_27c_3.63v_c14,1.41981e-09,1.39604e-09,PASS
all-fast,27.0,3.63,c15,all-fast_27c_3.63v_c15,1.46326e-09,1.43867e-09,PASS
all-fast,125.0,2.97,c0,all-fast_125c_2.97v_c0,1.12884e-09,1.11801e-09,PASS
all-fast,125.0,2.97,c1,all-fast_125c_2.97v_c1,1.18224e-09,1.16964e-09,PASS
all-fast,125.0,2.97,c2,all-fast_125c_2.97v_c2,1.23028e-09,1.21579e-09,PASS
all-fast,125.0,2.97,c3,all-fast_125c_2.97v_c3,1.2847e-09,1.26872e-09,PASS
all-fast,125.0,2.97,c4,all-fast_125c_2.97v_c4,1.32856e-09,1.31105e-09,PASS
all-fast,125.0,2.97,c5,all-fast_125c_2.97v_c5,1.38372e-09,1.36496e-09,PASS
all-fast,125.0,2.97,c6,all-fast_125c_2.97v_c6,1.43349e-09,1.41333e-09,PASS
all-fast,125.0,2.97,c7,all-fast_125c_2.97v_c7,1.4892e-09,1.46795e-09,PASS
all-fast,125.0,2.97,c8,all-fast_125c_2.97v_c8,1.53061e-09,1.50875e-09,PASS
all-fast,125.0,2.97,c9,all-fast_125c_2.97v_c9,1.58672e-09,1.56386e-09,PASS
all-fast,125.0,2.97,c10,all-fast_125c_2.97v_c10,1.63747e-09,1.61351e-09,PASS
all-fast,125.0,2.97,c11,all-fast_125c_2.97v_c11,1.6939e-09,1.669e-09,PASS
all-fast,125.0,2.97,c12,all-fast_125c_2.97v_c12,1.73989e-09,1.71409e-09,PASS
all-fast,125.0,2.97,c13,all-fast_125c_2.97v_c13,1.79658e-09,1.76987e-09,PASS
all-fast,125.0,2.97,c14,all-fast_125c_2.97v_c14,1.84797e-09,1.82031e-09,PASS
all-fast,125.0,2.97,c15,all-fast_125c_2.97v_c15,1.90486e-09,1.87631e-09,PASS
all-fast,125.0,3.3,c0,all-fast_125c_3.30v_c0,1.06162e-09,1.0489e-09,PASS
all-fast,125.0,3.3,c1,all-fast_125c_3.30v_c1,1.11196e-09,1.0977e-09,PASS
all-fast,125.0,3.3,c2,all-fast_125c_3.30v_c2,1.15738e-09,1.14149e-09,PASS
all-fast,125.0,3.3,c3,all-fast_125c_3.30v_c3,1.20865e-09,1.19143e-09,PASS
all-fast,125.0,3.3,c4,all-fast_125c_3.30v_c4,1.2502e-09,1.23168e-09,PASS
all-fast,125.0,3.3,c5,all-fast_125c_3.30v_c5,1.30215e-09,1.28246e-09,PASS
all-fast,125.0,3.3,c6,all-fast_125c_3.30v_c6,1.34913e-09,1.32821e-09,PASS
all-fast,125.0,3.3,c7,all-fast_125c_3.30v_c7,1.40157e-09,1.37959e-09,PASS
all-fast,125.0,3.3,c8,all-fast_125c_3.30v_c8,1.44081e-09,1.41824e-09,PASS
all-fast,125.0,3.3,c9,all-fast_125c_3.30v_c9,1.4936e-09,1.47003e-09,PASS
all-fast,125.0,3.3,c10,all-fast_125c_3.30v_c10,1.54148e-09,1.51687e-09,PASS
all-fast,125.0,3.3,c11,all-fast_125c_3.30v_c11,1.59456e-09,1.56899e-09,PASS
all-fast,125.0,3.3,c12,all-fast_125c_3.30v_c12,1.63807e-09,1.61162e-09,PASS
all-fast,125.0,3.3,c13,all-fast_125c_3.30v_c13,1.69139e-09,1.66399e-09,PASS
